entity,entity code,date,series,generation_TWh
Chile,CHL,2021-01-01,Hydro,1.87
Chile,CHL,2021-01-01,Other Fossil,0.18
Chile,CHL,2021-01-01,Other Renewables,0.02
Chile,CHL,2021-01-01,Solar,0.93
Chile,CHL,2021-01-01,Wind,0.54
Chile,CHL,2021-01-01,Total Generation,6.78
Chile,CHL,2021-01-01,Net Imports,0.0
Chile,CHL,2021-02-01,Demand,6.17
Chile,CHL,2021-02-01,Clean,2.68
Chile,CHL,2021-02-01,Fossil,3.49
Chile,CHL,2021-02-01,Gas and Other Fossil,1.36
Chile,CHL,2021-02-01,"Hydro, Bioenergy and Other Renewables",1.44
Chile,CHL,2021-02-01,Renewables,2.68
Chile,CHL,2021-02-01,Wind and Solar,1.24
Chile,CHL,2021-02-01,Bioenergy,0.14
Chile,CHL,2021-02-01,Coal,2.13
Chile,CHL,2021-02-01,Gas,1.01
Chile,CHL,2021-02-01,Hydro,1.28
Chile,CHL,2021-02-01,Other Fossil,0.35
Chile,CHL,2021-02-01,Other Renewables,0.02
Chile,CHL,2021-02-01,Solar,0.81
Chile,CHL,2021-02-01,Wind,0.43
Chile,CHL,2021-02-01,Total Generation,6.17
Chile,CHL,2021-02-01,Net Imports,0.0
Chile,CHL,2021-03-01,Demand,6.98
Chile,CHL,2021-03-01,Clean,2.74
Chile,CHL,2021-03-01,Fossil,4.24
Chile,CHL,2021-03-01,Gas and Other Fossil,1.6
Chile,CHL,2021-03-01,"Hydro, Bioenergy and Other Renewables",1.42
Chile,CHL,2021-03-01,Renewables,2.74
Chile,CHL,2021-03-01,Wind and Solar,1.32
Chile,CHL,2021-03-01,Bioenergy,0.19
Chile,CHL,2021-03-01,Coal,2.64
Chile,CHL,2021-03-01,Gas,1.33
Chile,CHL,2021-03-01,Hydro,1.2
Chile,CHL,2021-03-01,Other Fossil,0.27
Chile,CHL,2021-03-01,Other Renewables,0.03
Chile,CHL,2021-03-01,Solar,0.84
Chile,CHL,2021-03-01,Wind,0.48
Chile,CHL,2021-03-01,Total Generation,6.98
Chile,CHL,2021-03-01,Net Imports,0.0
Chile,CHL,2021-04-01,Demand,6.53
Chile,CHL,2021-04-01,Clean,2.3
Chile,CHL,2021-04-01,Fossil,4.23
Chile,CHL,2021-04-01,Gas and Other Fossil,1.72
Chile,CHL,2021-04-01,"Hydro, Bioenergy and Other Renewables",1.11
Chile,CHL,2021-04-01,Renewables,2.3
Chile,CHL,2021-04-01,Wind and Solar,1.19
Chile,CHL,2021-04-01,Bioenergy,0.19
Chile,CHL,2021-04-01,Coal,2.51
Chile,CHL,2021-04-01,Gas,1.6
Chile,CHL,2021-04-01,Hydro,0.89
Chile,CHL,2021-04-01,Other Fossil,0.12
Chile,CHL,2021-04-01,Other Renewables,0.03
Chile,CHL,2021-04-01,Solar,0.73
Chile,CHL,2021-04-01,Wind,0.46
Chile,CHL,2021-04-01,Total Generation,6.53
Chile,CHL,2021-04-01,Net Imports,0.0
Chile,CHL,2021-05-01,Demand,6.88
Chile,CHL,2021-05-01,Clean,2.53
Chile,CHL,2021-05-01,Fossil,4.35
Chile,CHL,2021-05-01,Gas and Other Fossil,1.68
Chile,CHL,2021-05-01,"Hydro, Bioenergy and Other Renewables",1.4
Chile,CHL,2021-05-01,Renewables,2.53
Chile,CHL,2021-05-01,Wind and Solar,1.13
Chile,CHL,2021-05-01,Bioenergy,0.2
Chile,CHL,2021-05-01,Coal,2.67
Chile,CHL,2021-05-01,Gas,1.54
Chile,CHL,2021-05-01,Hydro,1.17
Chile,CHL,2021-05-01,Other Fossil,0.14
Chile,CHL,2021-05-01,Other Renewables,0.03
Chile,CHL,2021-05-01,Solar,0.63
Chile,CHL,2021-05-01,Wind,0.5
Chile,CHL,2021-05-01,Total Generation,6.88
Chile,CHL,2021-05-01,Net Imports,0.0
Chile,CHL,2021-06-01,Demand,6.78
Chile,CHL,2021-06-01,Clean,2.98
Chile,CHL,2021-06-01,Fossil,3.8
Chile,CHL,2021-06-01,Gas and Other Fossil,1.22
Chile,CHL,2021-06-01,"Hydro, Bioenergy and Other Renewables",1.86
Chile,CHL,2021-06-01,Renewables,2.98
Chile,CHL,2021-06-01,Wind and Solar,1.12
Chile,CHL,2021-06-01,Bioenergy,0.16
Chile,CHL,2021-06-01,Coal,2.58
Chile,CHL,2021-06-01,Gas,1.11
Chile,CHL,2021-06-01,Hydro,1.67
Chile,CHL,2021-06-01,Other Fossil,0.11
Chile,CHL,2021-06-01,Other Renewables,0.03
Chile,CHL,2021-06-01,Solar,0.59
Chile,CHL,2021-06-01,Wind,0.53
Chile,CHL,2021-06-01,Total Generation,6.78
Chile,CHL,2021-06-01,Net Imports,0.0
Chile,CHL,2021-07-01,Demand,7.13
Chile,CHL,2021-07-01,Clean,2.56
Chile,CHL,2021-07-01,Fossil,4.57
Chile,CHL,2021-07-01,Gas and Other Fossil,1.74
Chile,CHL,2021-07-01,"Hydro, Bioenergy and Other Renewables",1.31
Chile,CHL,2021-07-01,Renewables,2.56
Chile,CHL,2021-07-01,Wind and Solar,1.25
Chile,CHL,2021-07-01,Bioenergy,0.17
Chile,CHL,2021-07-01,Coal,2.83
Chile,CHL,2021-07-01,Gas,1.31
Chile,CHL,2021-07-01,Hydro,1.11
Chile,CHL,2021-07-01,Other Fossil,0.43
Chile,CHL,2021-07-01,Other Renewables,0.03
Chile,CHL,2021-07-01,Solar,0.67
Chile,CHL,2021-07-01,Wind,0.58
Chile,CHL,2021-07-01,Total Generation,7.13
Chile,CHL,2021-07-01,Net Imports,0.0
Chile,CHL,2021-08-01,Demand,7.06
Chile,CHL,2021-08-01,Clean,2.82
Chile,CHL,2021-08-01,Fossil,4.24
Chile,CHL,2021-08-01,Gas and Other Fossil,1.98
Chile,CHL,2021-08-01,"Hydro, Bioenergy and Other Renewables",1.35
Chile,CHL,2021-08-01,Renewables,2.82
Chile,CHL,2021-08-01,Wind and Solar,1.47
Chile,CHL,2021-08-01,Bioenergy,0.17
Chile,CHL,2021-08-01,Coal,2.26
Chile,CHL,2021-08-01,Gas,1.54
Chile,CHL,2021-08-01,Hydro,1.15
Chile,CHL,2021-08-01,Other Fossil,0.44
Chile,CHL,2021-08-01,Other Renewables,0.03
Chile,CHL,2021-08-01,Solar,0.81
Chile,CHL,2021-08-01,Wind,0.66
Chile,CHL,2021-08-01,Total Generation,7.06
Chile,CHL,2021-08-01,Net Imports,0.0
Chile,CHL,2021-09-01,Demand,6.55
Chile,CHL,2021-09-01,Clean,3.28
Chile,CHL,2021-09-01,Fossil,3.27
Chile,CHL,2021-09-01,Gas and Other Fossil,1.21
Chile,CHL,2021-09-01,"Hydro, Bioenergy and Other Renewables",1.54
Chile,CHL,2021-09-01,Renewables,3.28
Chile,CHL,2021-09-01,Wind and Solar,1.74
Chile,CHL,2021-09-01,Bioenergy,0.15
Chile,CHL,2021-09-01,Coal,2.06
Chile,CHL,2021-09-01,Gas,1.12
Chile,CHL,2021-09-01,Hydro,1.36
Chile,CHL,2021-09-01,Other Fossil,0.09
Chile,CHL,2021-09-01,Other Renewables,0.03
Chile,CHL,2021-09-01,Solar,0.97
Chile,CHL,2021-09-01,Wind,0.77
Chile,CHL,2021-09-01,Total Generation,6.55
Chile,CHL,2021-09-01,Net Imports,0.0
Chile,CHL,2021-10-01,Demand,6.82
Chile,CHL,2021-10-01,Clean,3.69
Chile,CHL,2021-10-01,Fossil,3.13
Chile,CHL,2021-10-01,Gas and Other Fossil,1.24
Chile,CHL,2021-10-01,"Hydro, Bioenergy and Other Renewables",1.69
Chile,CHL,2021-10-01,Renewables,3.69
Chile,CHL,2021-10-01,Wind and Solar,2.0
Chile,CHL,2021-10-01,Bioenergy,0.15
Chile,CHL,2021-10-01,Coal,1.89
Chile,CHL,2021-10-01,Gas,1.13
Chile,CHL,2021-10-01,Hydro,1.51
Chile,CHL,2021-10-01,Other Fossil,0.11
Chile,CHL,2021-10-01,Other Renewables,0.03
Chile,CHL,2021-10-01,Solar,1.2
Chile,CHL,2021-10-01,Wind,0.8
Chile,CHL,2021-10-01,Total Generation,6.82
Chile,CHL,2021-10-01,Net Imports,0.0
Chile,CHL,2021-11-01,Demand,6.73
Chile,CHL,2021-11-01,Clean,3.87
Chile,CHL,2021-11-01,Fossil,2.86
Chile,CHL,2021-11-01,Gas and Other Fossil,1.08
Chile,CHL,2021-11-01,"Hydro, Bioenergy and Other Renewables",1.8
Chile,CHL,2021-11-01,Renewables,3.87
Chile,CHL,2021-11-01,Wind and Solar,2.07
Chile,CHL,2021-11-01,Bioenergy,0.16
Chile,CHL,2021-11-01,Coal,1.78
Chile,CHL,2021-11-01,Gas,0.97
Chile,CHL,2021-11-01,Hydro,1.61
Chile,CHL,2021-11-01,Other Fossil,0.11
Chile,CHL,2021-11-01,Other Renewables,0.03
Chile,CHL,2021-11-01,Solar,1.31
Chile,CHL,2021-11-01,Wind,0.76
Chile,CHL,2021-11-01,Total Generation,6.73
Chile,CHL,2021-11-01,Net Imports,0.0
Chile,CHL,2021-12-01,Demand,7.15
Chile,CHL,2021-12-01,Clean,3.93
Chile,CHL,2021-12-01,Fossil,3.22
Chile,CHL,2021-12-01,Gas and Other Fossil,1.26
Chile,CHL,2021-12-01,"Hydro, Bioenergy and Other Renewables",1.89
Chile,CHL,2021-12-01,Renewables,3.93
Chile,CHL,2021-12-01,Wind and Solar,2.04
Chile,CHL,2021-12-01,Bioenergy,0.18
Chile,CHL,2021-12-01,Coal,1.96
Chile,CHL,2021-12-01,Gas,1.09
Chile,CHL,2021-12-01,Hydro,1.68
Chile,CHL,2021-12-01,Other Fossil,0.17
Chile,CHL,2021-12-01,Other Renewables,0.03
Chile,CHL,2021-12-01,Solar,1.3
Chile,CHL,2021-12-01,Wind,0.74
Chile,CHL,2021-12-01,Total Generation,7.15
Chile,CHL,2021-12-01,Net Imports,0.0
Chile,CHL,2022-01-01,Demand,7.01
Chile,CHL,2022-01-01,Clean,3.91
Chile,CHL,2022-01-01,Fossil,3.1
Chile,CHL,2022-01-01,Gas and Other Fossil,1.37
Chile,CHL,2022-01-01,"Hydro, Bioenergy and Other Renewables",1.75
Chile,CHL,2022-01-01,Renewables,3.91
Chile,CHL,2022-01-01,Wind and Solar,2.16
Chile,CHL,2022-01-01,Bioenergy,0.17
Chile,CHL,2022-01-01,Coal,1.73
Chile,CHL,2022-01-01,Gas,1.2
Chile,CHL,2022-01-01,Hydro,1.53
Chile,CHL,2022-01-01,Other Fossil,0.17
Chile,CHL,2022-01-01,Other Renewables,0.05
Chile,CHL,2022-01-01,Solar,1.34
Chile,CHL,2022-01-01,Wind,0.82
Chile,CHL,2022-01-01,Total Generation,7.01
Chile,CHL,2022-01-01,Net Imports,0.0
Chile,CHL,2022-02-01,Demand,6.42
Chile,CHL,2022-02-01,Clean,3.37
Chile,CHL,2022-02-01,Fossil,3.05
Chile,CHL,2022-02-01,Gas and Other Fossil,1.37
Chile,CHL,2022-02-01,"Hydro, Bioenergy and Other Renewables",1.44
Chile,CHL,2022-02-01,Renewables,3.37
Chile,CHL,2022-02-01,Wind and Solar,1.93
Chile,CHL,2022-02-01,Bioenergy,0.17
Chile,CHL,2022-02-01,Coal,1.68
Chile,CHL,2022-02-01,Gas,1.22
Chile,CHL,2022-02-01,Hydro,1.23
Chile,CHL,2022-02-01,Other Fossil,0.15
Chile,CHL,2022-02-01,Other Renewables,0.04
Chile,CHL,2022-02-01,Solar,1.25
Chile,CHL,2022-02-01,Wind,0.68
Chile,CHL,2022-02-01,Total Generation,6.42
Chile,CHL,2022-02-01,Net Imports,0.0
Chile,CHL,2022-03-01,Demand,7.13
Chile,CHL,2022-03-01,Clean,3.34
Chile,CHL,2022-03-01,Fossil,3.79
Chile,CHL,2022-03-01,Gas and Other Fossil,1.63
Chile,CHL,2022-03-01,"Hydro, Bioenergy and Other Renewables",1.33
Chile,CHL,2022-03-01,Renewables,3.34
Chile,CHL,2022-03-01,Wind and Solar,2.01
Chile,CHL,2022-03-01,Bioenergy,0.17
Chile,CHL,2022-03-01,Coal,2.16
Chile,CHL,2022-03-01,Gas,1.49
Chile,CHL,2022-03-01,Hydro,1.12
Chile,CHL,2022-03-01,Other Fossil,0.14
Chile,CHL,2022-03-01,Other Renewables,0.04
Chile,CHL,2022-03-01,Solar,1.27
Chile,CHL,2022-03-01,Wind,0.74
Chile,CHL,2022-03-01,Total Generation,7.13
Chile,CHL,2022-03-01,Net Imports,0.0
Chile,CHL,2022-04-01,Demand,6.63
Chile,CHL,2022-04-01,Clean,2.9
Chile,CHL,2022-04-01,Fossil,3.73
Chile,CHL,2022-04-01,Gas and Other Fossil,1.84
Chile,CHL,2022-04-01,"Hydro, Bioenergy and Other Renewables",1.14
Chile,CHL,2022-04-01,Renewables,2.9
Chile,CHL,2022-04-01,Wind and Solar,1.76
Chile,CHL,2022-04-01,Bioenergy,0.18
Chile,CHL,2022-04-01,Coal,1.89
Chile,CHL,2022-04-01,Gas,1.52
Chile,CHL,2022-04-01,Hydro,0.92
Chile,CHL,2022-04-01,Other Fossil,0.32
Chile,CHL,2022-04-01,Other Renewables,0.04
Chile,CHL,2022-04-01,Solar,1.08
Chile,CHL,2022-04-01,Wind,0.68
Chile,CHL,2022-04-01,Total Generation,6.63
Chile,CHL,2022-04-01,Net Imports,0.0
Chile,CHL,2022-05-01,Demand,7.15
Chile,CHL,2022-05-01,Clean,3.2
Chile,CHL,2022-05-01,Fossil,3.95
Chile,CHL,2022-05-01,Gas and Other Fossil,1.81
Chile,CHL,2022-05-01,"Hydro, Bioenergy and Other Renewables",1.42
Chile,CHL,2022-05-01,Renewables,3.2
Chile,CHL,2022-05-01,Wind and Solar,1.78
Chile,CHL,2022-05-01,Bioenergy,0.17
Chile,CHL,2022-05-01,Coal,2.14
Chile,CHL,2022-05-01,Gas,1.58
Chile,CHL,2022-05-01,Hydro,1.2
Chile,CHL,2022-05-01,Other Fossil,0.23
Chile,CHL,2022-05-01,Other Renewables,0.05
Chile,CHL,2022-05-01,Solar,1.02
Chile,CHL,2022-05-01,Wind,0.76
Chile,CHL,2022-05-01,Total Generation,7.15
Chile,CHL,2022-05-01,Net Imports,0.0
Chile,CHL,2022-06-01,Demand,7.09
Chile,CHL,2022-06-01,Clean,3.12
Chile,CHL,2022-06-01,Fossil,3.97
Chile,CHL,2022-06-01,Gas and Other Fossil,1.95
Chile,CHL,2022-06-01,"Hydro, Bioenergy and Other Renewables",1.65
Chile,CHL,2022-06-01,Renewables,3.12
Chile,CHL,2022-06-01,Wind and Solar,1.47
Chile,CHL,2022-06-01,Bioenergy,0.17
Chile,CHL,2022-06-01,Coal,2.02
Chile,CHL,2022-06-01,Gas,1.61
Chile,CHL,2022-06-01,Hydro,1.46
Chile,CHL,2022-06-01,Other Fossil,0.34
Chile,CHL,2022-06-01,Other Renewables,0.02
Chile,CHL,2022-06-01,Solar,0.84
Chile,CHL,2022-06-01,Wind,0.63
Chile,CHL,2022-06-01,Total Generation,7.09
Chile,CHL,2022-06-01,Net Imports,0.0
Chile,CHL,2022-07-01,Demand,7.23
Chile,CHL,2022-07-01,Clean,3.72
Chile,CHL,2022-07-01,Fossil,3.51
Chile,CHL,2022-07-01,Gas and Other Fossil,1.52
Chile,CHL,2022-07-01,"Hydro, Bioenergy and Other Renewables",2.04
Chile,CHL,2022-07-01,Renewables,3.72
Chile,CHL,2022-07-01,Wind and Solar,1.68
Chile,CHL,2022-07-01,Bioenergy,0.16
Chile,CHL,2022-07-01,Coal,1.99
Chile,CHL,2022-07-01,Gas,1.35
Chile,CHL,2022-07-01,Hydro,1.84
Chile,CHL,2022-07-01,Other Fossil,0.17
Chile,CHL,2022-07-01,Other Renewables,0.04
Chile,CHL,2022-07-01,Solar,0.84
Chile,CHL,2022-07-01,Wind,0.84
Chile,CHL,2022-07-01,Total Generation,7.23
Chile,CHL,2022-07-01,Net Imports,0.0
Chile,CHL,2022-08-01,Demand,7.04
Chile,CHL,2022-08-01,Clean,4.11
Chile,CHL,2022-08-01,Fossil,2.93
Chile,CHL,2022-08-01,Gas and Other Fossil,1.36
Chile,CHL,2022-08-01,"Hydro, Bioenergy and Other Renewables",2.25
Chile,CHL,2022-08-01,Renewables,4.11
Chile,CHL,2022-08-01,Wind and Solar,1.86
Chile,CHL,2022-08-01,Bioenergy,0.16
Chile,CHL,2022-08-01,Coal,1.57
Chile,CHL,2022-08-01,Gas,1.27
Chile,CHL,2022-08-01,Hydro,2.05
Chile,CHL,2022-08-01,Other Fossil,0.09
Chile,CHL,2022-08-01,Other Renewables,0.04
Chile,CHL,2022-08-01,Solar,1.08
Chile,CHL,2022-08-01,Wind,0.78
Chile,CHL,2022-08-01,Total Generation,7.04
Chile,CHL,2022-08-01,Net Imports,0.0
Chile,CHL,2022-09-01,Demand,6.58
Chile,CHL,2022-09-01,Clean,4.16
Chile,CHL,2022-09-01,Fossil,2.42
Chile,CHL,2022-09-01,Gas and Other Fossil,1.35
Chile,CHL,2022-09-01,"Hydro, Bioenergy and Other Renewables",2.15
Chile,CHL,2022-09-01,Renewables,4.16
Chile,CHL,2022-09-01,Wind and Solar,2.01
Chile,CHL,2022-09-01,Bioenergy,0.16
Chile,CHL,2022-09-01,Coal,1.07
Chile,CHL,2022-09-01,Gas,1.23
Chile,CHL,2022-09-01,Hydro,1.95
Chile,CHL,2022-09-01,Other Fossil,0.12
Chile,CHL,2022-09-01,Other Renewables,0.04
Chile,CHL,2022-09-01,Solar,1.26
Chile,CHL,2022-09-01,Wind,0.75
Chile,CHL,2022-09-01,Total Generation,6.58
Chile,CHL,2022-09-01,Net Imports,0.0
Chile,CHL,2022-10-01,Demand,6.8
Chile,CHL,2022-10-01,Clean,4.76
Chile,CHL,2022-10-01,Fossil,2.04
Chile,CHL,2022-10-01,Gas and Other Fossil,1.12
Chile,CHL,2022-10-01,"Hydro, Bioenergy and Other Renewables",2.56
Chile,CHL,2022-10-01,Renewables,4.76
Chile,CHL,2022-10-01,Wind and Solar,2.2
Chile,CHL,2022-10-01,Bioenergy,0.12
Chile,CHL,2022-10-01,Coal,0.92
Chile,CHL,2022-10-01,Gas,1.02
Chile,CHL,2022-10-01,Hydro,2.4
Chile,CHL,2022-10-01,Other Fossil,0.1
Chile,CHL,2022-10-01,Other Renewables,0.04
Chile,CHL,2022-10-01,Solar,1.42
Chile,CHL,2022-10-01,Wind,0.78
Chile,CHL,2022-10-01,Total Generation,6.8
Chile,CHL,2022-10-01,Net Imports,0.0
Chile,CHL,2022-11-01,Demand,6.81
Chile,CHL,2022-11-01,Clean,4.73
Chile,CHL,2022-11-01,Fossil,2.08
Chile,CHL,2022-11-01,Gas and Other Fossil,1.19
Chile,CHL,2022-11-01,"Hydro, Bioenergy and Other Renewables",2.66
Chile,CHL,2022-11-01,Renewables,4.73
Chile,CHL,2022-11-01,Wind and Solar,2.07
Chile,CHL,2022-11-01,Bioenergy,0.13
Chile,CHL,2022-11-01,Coal,0.89
Chile,CHL,2022-11-01,Gas,1.06
Chile,CHL,2022-11-01,Hydro,2.5
Chile,CHL,2022-11-01,Other Fossil,0.13
Chile,CHL,2022-11-01,Other Renewables,0.03
Chile,CHL,2022-11-01,Solar,1.46
Chile,CHL,2022-11-01,Wind,0.61
Chile,CHL,2022-11-01,Total Generation,6.81
Chile,CHL,2022-11-01,Net Imports,0.0
Chile,CHL,2022-12-01,Demand,7.28
Chile,CHL,2022-12-01,Clean,4.74
Chile,CHL,2022-12-01,Fossil,2.54
Chile,CHL,2022-12-01,Gas and Other Fossil,1.44
Chile,CHL,2022-12-01,"Hydro, Bioenergy and Other Renewables",2.29
Chile,CHL,2022-12-01,Renewables,4.74
Chile,CHL,2022-12-01,Wind and Solar,2.45
Chile,CHL,2022-12-01,Bioenergy,0.16
Chile,CHL,2022-12-01,Coal,1.1
Chile,CHL,2022-12-01,Gas,1.32
Chile,CHL,2022-12-01,Hydro,2.09
Chile,CHL,2022-12-01,Other Fossil,0.12
Chile,CHL,2022-12-01,Other Renewables,0.04
Chile,CHL,2022-12-01,Solar,1.66
Chile,CHL,2022-12-01,Wind,0.79
Chile,CHL,2022-12-01,Total Generation,7.28
Chile,CHL,2022-12-01,Net Imports,0.0
Chile,CHL,2023-01-01,Demand,7.08
Chile,CHL,2023-01-01,Clean,4.35
Chile,CHL,2023-01-01,Fossil,2.73
Chile,CHL,2023-01-01,Gas and Other Fossil,1.66
Chile,CHL,2023-01-01,"Hydro, Bioenergy and Other Renewables",1.79
Chile,CHL,2023-01-01,Renewables,4.35
Chile,CHL,2023-01-01,Wind and Solar,2.56
Chile,CHL,2023-01-01,Bioenergy,0.16
Chile,CHL,2023-01-01,Coal,1.07
Chile,CHL,2023-01-01,Gas,1.52
Chile,CHL,2023-01-01,Hydro,1.6
Chile,CHL,2023-01-01,Other Fossil,0.14
Chile,CHL,2023-01-01,Other Renewables,0.03
Chile,CHL,2023-01-01,Solar,1.73
Chile,CHL,2023-01-01,Wind,0.83
Chile,CHL,2023-01-01,Total Generation,7.08
Chile,CHL,2023-01-01,Net Imports,0.0
Chile,CHL,2023-02-01,Demand,6.54
Chile,CHL,2023-02-01,Clean,3.81
Chile,CHL,2023-02-01,Fossil,2.73
Chile,CHL,2023-02-01,Gas and Other Fossil,1.65
Chile,CHL,2023-02-01,"Hydro, Bioenergy and Other Renewables",1.57
Chile,CHL,2023-02-01,Renewables,3.81
Chile,CHL,2023-02-01,Wind and Solar,2.24
Chile,CHL,2023-02-01,Bioenergy,0.15
Chile,CHL,2023-02-01,Coal,1.08
Chile,CHL,2023-02-01,Gas,1.5
Chile,CHL,2023-02-01,Hydro,1.39
Chile,CHL,2023-02-01,Other Fossil,0.15
Chile,CHL,2023-02-01,Other Renewables,0.03
Chile,CHL,2023-02-01,Solar,1.5
Chile,CHL,2023-02-01,Wind,0.74
Chile,CHL,2023-02-01,Total Generation,6.54
Chile,CHL,2023-02-01,Net Imports,0.0
Chile,CHL,2023-03-01,Demand,7.25
Chile,CHL,2023-03-01,Clean,3.77
Chile,CHL,2023-03-01,Fossil,3.48
Chile,CHL,2023-03-01,Gas and Other Fossil,2.13
Chile,CHL,2023-03-01,"Hydro, Bioenergy and Other Renewables",1.45
Chile,CHL,2023-03-01,Renewables,3.77
Chile,CHL,2023-03-01,Wind and Solar,2.32
Chile,CHL,2023-03-01,Bioenergy,0.17
Chile,CHL,2023-03-01,Coal,1.35
Chile,CHL,2023-03-01,Gas,1.98
Chile,CHL,2023-03-01,Hydro,1.25
Chile,CHL,2023-03-01,Other Fossil,0.15
Chile,CHL,2023-03-01,Other Renewables,0.03
Chile,CHL,2023-03-01,Solar,1.6
Chile,CHL,2023-03-01,Wind,0.72
Chile,CHL,2023-03-01,Total Generation,7.25
Chile,CHL,2023-03-01,Net Imports,0.0
Chile,CHL,2023-04-01,Demand,6.66
Chile,CHL,2023-04-01,Clean,3.14
Chile,CHL,2023-04-01,Fossil,3.52
Chile,CHL,2023-04-01,Gas and Other Fossil,2.08
Chile,CHL,2023-04-01,"Hydro, Bioenergy and Other Renewables",1.13
Chile,CHL,2023-04-01,Renewables,3.14
Chile,CHL,2023-04-01,Wind and Solar,2.01
Chile,CHL,2023-04-01,Bioenergy,0.18
Chile,CHL,2023-04-01,Coal,1.44
Chile,CHL,2023-04-01,Gas,1.95
Chile,CHL,2023-04-01,Hydro,0.92
Chile,CHL,2023-04-01,Other Fossil,0.13
Chile,CHL,2023-04-01,Other Renewables,0.03
Chile,CHL,2023-04-01,Solar,1.35
Chile,CHL,2023-04-01,Wind,0.66
Chile,CHL,2023-04-01,Total Generation,6.66
Chile,CHL,2023-04-01,Net Imports,0.0
Chile,CHL,2023-05-01,Demand,7.05
Chile,CHL,2023-05-01,Clean,3.39
Chile,CHL,2023-05-01,Fossil,3.66
Chile,CHL,2023-05-01,Gas and Other Fossil,2.12
Chile,CHL,2023-05-01,"Hydro, Bioenergy and Other Renewables",1.3
Chile,CHL,2023-05-01,Renewables,3.39
Chile,CHL,2023-05-01,Wind and Solar,2.09
Chile,CHL,2023-05-01,Bioenergy,0.19
Chile,CHL,2023-05-01,Coal,1.54
Chile,CHL,2023-05-01,Gas,2.0
Chile,CHL,2023-05-01,Hydro,1.08
Chile,CHL,2023-05-01,Other Fossil,0.12
Chile,CHL,2023-05-01,Other Renewables,0.03
Chile,CHL,2023-05-01,Solar,1.23
Chile,CHL,2023-05-01,Wind,0.86
Chile,CHL,2023-05-01,Total Generation,7.05
Chile,CHL,2023-05-01,Net Imports,0.0
Chile,CHL,2023-06-01,Demand,7.05
Chile,CHL,2023-06-01,Clean,3.88
Chile,CHL,2023-06-01,Fossil,3.17
Chile,CHL,2023-06-01,Gas and Other Fossil,1.87
Chile,CHL,2023-06-01,"Hydro, Bioenergy and Other Renewables",1.85
Chile,CHL,2023-06-01,Renewables,3.88
Chile,CHL,2023-06-01,Wind and Solar,2.03
Chile,CHL,2023-06-01,Bioenergy,0.17
Chile,CHL,2023-06-01,Coal,1.3
Chile,CHL,2023-06-01,Gas,1.77
Chile,CHL,2023-06-01,Hydro,1.64
Chile,CHL,2023-06-01,Other Fossil,0.1
Chile,CHL,2023-06-01,Other Renewables,0.04
Chile,CHL,2023-06-01,Solar,1.06
Chile,CHL,2023-06-01,Wind,0.97
Chile,CHL,2023-06-01,Total Generation,7.05
Chile,CHL,2023-06-01,Net Imports,0.0
Chile,CHL,2023-07-01,Demand,7.18
Chile,CHL,2023-07-01,Clean,4.73
Chile,CHL,2023-07-01,Fossil,2.45
Chile,CHL,2023-07-01,Gas and Other Fossil,1.31
Chile,CHL,2023-07-01,"Hydro, Bioenergy and Other Renewables",2.86
Chile,CHL,2023-07-01,Renewables,4.73
Chile,CHL,2023-07-01,Wind and Solar,1.87
Chile,CHL,2023-07-01,Bioenergy,0.16
Chile,CHL,2023-07-01,Coal,1.14
Chile,CHL,2023-07-01,Gas,1.23
Chile,CHL,2023-07-01,Hydro,2.65
Chile,CHL,2023-07-01,Other Fossil,0.08
Chile,CHL,2023-07-01,Other Renewables,0.05
Chile,CHL,2023-07-01,Solar,1.13
Chile,CHL,2023-07-01,Wind,0.74
Chile,CHL,2023-07-01,Total Generation,7.18
Chile,CHL,2023-07-01,Net Imports,0.0
Chile,CHL,2023-08-01,Demand,7.11
Chile,CHL,2023-08-01,Clean,4.82
Chile,CHL,2023-08-01,Fossil,2.29
Chile,CHL,2023-08-01,Gas and Other Fossil,1.1
Chile,CHL,2023-08-01,"Hydro, Bioenergy and Other Renewables",2.86
Chile,CHL,2023-08-01,Renewables,4.82
Chile,CHL,2023-08-01,Wind and Solar,1.96
Chile,CHL,2023-08-01,Bioenergy,0.17
Chile,CHL,2023-08-01,Coal,1.19
Chile,CHL,2023-08-01,Gas,1.02
Chile,CHL,2023-08-01,Hydro,2.66
Chile,CHL,2023-08-01,Other Fossil,0.08
Chile,CHL,2023-08-01,Other Renewables,0.03
Chile,CHL,2023-08-01,Solar,1.18
Chile,CHL,2023-08-01,Wind,0.78
Chile,CHL,2023-08-01,Total Generation,7.11
Chile,CHL,2023-08-01,Net Imports,0.0
Chile,CHL,2023-09-01,Demand,6.83
Chile,CHL,2023-09-01,Clean,5.0
Chile,CHL,2023-09-01,Fossil,1.83
Chile,CHL,2023-09-01,Gas and Other Fossil,0.88
Chile,CHL,2023-09-01,"Hydro, Bioenergy and Other Renewables",2.9
Chile,CHL,2023-09-01,Renewables,5.0
Chile,CHL,2023-09-01,Wind and Solar,2.1
Chile,CHL,2023-09-01,Bioenergy,0.16
Chile,CHL,2023-09-01,Coal,0.95
Chile,CHL,2023-09-01,Gas,0.8
Chile,CHL,2023-09-01,Hydro,2.7
Chile,CHL,2023-09-01,Other Fossil,0.08
Chile,CHL,2023-09-01,Other Renewables,0.04
