Date;Country;Region;Export;Import
10/2022;Pa-ki-xtan;Others;41,503.66;18,389.21
11/2022;Pa-ki-xtan;Others;43,948.98;15,164.21
12/2022;Pa-ki-xtan;Others;42,175.11;13,844.20
01/2023;Pa-ki-xtan;Others;24,923.03;16,015.88
02/2023;Pa-ki-xtan;Others;41,447.24;12,920.00
03/2023;Pa-ki-xtan;Others;21,811.67;24,920.17
04/2023;Pa-ki-xtan;Others;34,386.91;24,241.56
05/2023;Pa-ki-xtan;Others;27,263.01;20,763.36
06/2023;Pa-ki-xtan;Others;27,625.97;13,087.67
07/2023;Pa-ki-xtan;Others;37,685.78;15,457.32
08/2023;Pa-ki-xtan;Others;47,086.80;36,617.67
09/2023;Pa-ki-xtan;Others;39,927.28;38,365.37
10/2023;Pa-ki-xtan;Others;33,214.56;27,798.11
11/2023;Pa-ki-xtan;Others;23,335.03;37,957.10
12/2023;Pa-ki-xtan;Others;27,890.04;50,634.87
01/2024;Pa-ki-xtan;Others;36,454.57;49,561.94
02/2024;Pa-ki-xtan;Others;26,038.97;33,015.95
03/2024;Pa-ki-xtan;Others;33,064.00;32,789.32
04/2024;Pa-ki-xtan;Others;37,274.89;20,487.63
05/2024;Pa-ki-xtan;Others;37,344.18;21,769.78
06/2024;Pa-ki-xtan;Others;51,233.05;22,339.14
07/2024;Pa-ki-xtan;Others;47,864.27;34,382.21
08/2024;Pa-ki-xtan;Others;49,582.12;38,607.33
09/2024;Pa-ki-xtan;Others;54,138.79;20,381.64
10/2024;Pa-ki-xtan;Others;46,051.90;17,418.81
11/2024;Pa-ki-xtan;Others;52,328.21;16,418.40
12/2024;Pa-ki-xtan;Others;51,002.39;20,485.71
01/2025;Pa-ki-xtan;Others;49,353.52;19,900.17
02/2025;Pa-ki-xtan;Others;38,499.30;16,709.28
03/2025;Pa-ki-xtan;Others;40,855.26;12,895.80
04/2025;Pa-ki-xtan;Others;40,345.27;13,710.42
05/2025;Pa-ki-xtan;Others;47,747.66;10,677.11
06/2025;Pa-ki-xtan;Others;46,754.12;13,666.46
07/2025;Pa-ki-xtan;Others;64,774.90;21,680.46
08/2025;Pa-ki-xtan;Others;67,600.19;20,124.03
09/2025;Pa-ki-xtan;Others;78,783.50;22,106.60
10/2025;Pa-ki-xtan;Others;52,937.10;19,074.15
11/2025;Pa-ki-xtan;Others;45,378.83;16,883.33
01/2019;Phi-li-pin;ASEAN;378,962.05;116,382.41
02/2019;Phi-li-pin;ASEAN;208,402.87;99,389.27
03/2019;Phi-li-pin;ASEAN;388,995.24;138,122.81
04/2019;Phi-li-pin;ASEAN;381,743.99;151,784.55
05/2019;Phi-li-pin;ASEAN;375,069.97;129,909.80
06/2019;Phi-li-pin;ASEAN;297,377.39;127,031.56
07/2019;Phi-li-pin;ASEAN;317,714.61;176,088.11
08/2019;Phi-li-pin;ASEAN;361,034.30;124,039.53
09/2019;Phi-li-pin;ASEAN;290,207.96;111,033.76
10/2019;Phi-li-pin;ASEAN;233,173.66;124,248.46
11/2019;Phi-li-pin;ASEAN;224,759.88;140,217.50
12/2019;Phi-li-pin;ASEAN;272,216.26;139,158.94
01/2020;Phi-li-pin;ASEAN;235,400.47;128,113.91
02/2020;Phi-li-pin;ASEAN;334,454.20;143,205.82
03/2020;Phi-li-pin;ASEAN;402,115.19;137,444.92
04/2020;Phi-li-pin;ASEAN;231,489.47;99,449.05
05/2020;Phi-li-pin;ASEAN;342,550.82;97,970.10
06/2020;Phi-li-pin;ASEAN;245,272.55;137,810.20
07/2020;Phi-li-pin;ASEAN;271,545.61;155,352.96
08/2020;Phi-li-pin;ASEAN;371,984.91;146,760.72
09/2020;Phi-li-pin;ASEAN;272,127.56;178,638.79
10/2020;Phi-li-pin;ASEAN;268,398.60;167,632.29
11/2020;Phi-li-pin;ASEAN;232,890.35;172,503.74
12/2020;Phi-li-pin;ASEAN;341,335.26;188,844.73
01/2021;Phi-li-pin;ASEAN;339,661.42;147,487.94
02/2021;Phi-li-pin;ASEAN;204,962.32;128,484.56
03/2021;Phi-li-pin;ASEAN;373,749.60;169,781.87
04/2021;Phi-li-pin;ASEAN;408,611.97;174,404.41
05/2021;Phi-li-pin;ASEAN;369,652.85;172,362.09
06/2021;Phi-li-pin;ASEAN;368,025.38;177,115.05
07/2021;Phi-li-pin;ASEAN;441,324.08;188,356.57
08/2021;Phi-li-pin;ASEAN;391,041.21;214,445.73
09/2021;Phi-li-pin;ASEAN;409,830.05;235,182.71
10/2021;Phi-li-pin;ASEAN;399,362.02;234,961.44
11/2021;Phi-li-pin;ASEAN;477,086.34;339,603.88
12/2021;Phi-li-pin;ASEAN;390,251.36;222,879.96
01/2022;Phi-li-pin;ASEAN;406,004.32;183,065.00
02/2022;Phi-li-pin;ASEAN;342,442.60;193,145.84
03/2022;Phi-li-pin;ASEAN;369,924.49;231,081.79
04/2022;Phi-li-pin;ASEAN;509,387.14;217,304.10
05/2022;Phi-li-pin;ASEAN;468,890.21;215,051.65
06/2022;Phi-li-pin;ASEAN;495,485.59;241,026.12
07/2022;Phi-li-pin;ASEAN;492,685.12;236,204.54
08/2022;Phi-li-pin;ASEAN;501,179.44;283,389.79
09/2022;Phi-li-pin;ASEAN;366,609.35;261,123.53
10/2022;Phi-li-pin;ASEAN;382,668.30;250,046.38
11/2022;Phi-li-pin;ASEAN;395,828.58;193,309.33
12/2022;Phi-li-pin;ASEAN;369,040.05;207,984.64
01/2023;Phi-li-pin;ASEAN;291,880.83;207,625.06
02/2023;Phi-li-pin;ASEAN;407,123.71;175,851.06
03/2023;Phi-li-pin;ASEAN;540,907.83;178,876.42
04/2023;Phi-li-pin;ASEAN;497,105.44;178,658.52
05/2023;Phi-li-pin;ASEAN;398,221.28;153,962.22
06/2023;Phi-li-pin;ASEAN;351,512.88;172,421.27
07/2023;Phi-li-pin;ASEAN;434,208.45;205,608.01
08/2023;Phi-li-pin;ASEAN;563,182.37;323,652.52
09/2023;Phi-li-pin;ASEAN;342,802.61;268,996.86
10/2023;Phi-li-pin;ASEAN;388,661.44;273,149.95
11/2023;Phi-li-pin;ASEAN;479,119.64;266,029.01
12/2023;Phi-li-pin;ASEAN;455,186.61;248,488.05
01/2024;Phi-li-pin;ASEAN;498,320.57;266,314.07
02/2024;Phi-li-pin;ASEAN;349,324.94;193,831.47
03/2024;Phi-li-pin;ASEAN;608,841.22;243,727.25
04/2024;Phi-li-pin;ASEAN;605,737.29;225,433.36
05/2024;Phi-li-pin;ASEAN;472,582.30;191,159.42
06/2024;Phi-li-pin;ASEAN;394,274.63;157,575.64
07/2024;Phi-li-pin;ASEAN;520,572.79;177,553.70
08/2024;Phi-li-pin;ASEAN;628,239.29;207,564.47
09/2024;Phi-li-pin;ASEAN;543,398.24;199,786.62
10/2024;Phi-li-pin;ASEAN;606,728.38;223,272.06
11/2024;Phi-li-pin;ASEAN;530,386.83;197,884.46
12/2024;Phi-li-pin;ASEAN;430,442.72;192,202.08
01/2025;Phi-li-pin;ASEAN;406,812.38;219,208.38
02/2025;Phi-li-pin;ASEAN;440,674.17;232,684.82
03/2025;Phi-li-pin;ASEAN;554,730.92;220,244.45
04/2025;Phi-li-pin;ASEAN;553,201.55;189,966.94
05/2025;Phi-li-pin;ASEAN;538,612.03;186,206.48
06/2025;Phi-li-pin;ASEAN;422,558.56;184,172.63
07/2025;Phi-li-pin;ASEAN;461,843.74;198,055.25
08/2025;Phi-li-pin;ASEAN;558,357.57;184,247.49
09/2025;Phi-li-pin;ASEAN;344,851.81;191,294.31
10/2025;Phi-li-pin;ASEAN;377,144.72;198,388.69
11/2025;Phi-li-pin;ASEAN;346,817.29;173,966.67
01/2019;Pháp;EU;363,733.21;124,688.85
02/2019;Pháp;EU;210,420.76;104,915.68
03/2019;Pháp;EU;378,298.06;133,152.42
04/2019;Pháp;EU;277,963.45;110,940.17
05/2019;Pháp;EU;335,302.62;136,003.49
06/2019;Pháp;EU;358,387.38;119,692.11
07/2019;Pháp;EU;305,978.43;158,658.14
08/2019;Pháp;EU;339,520.15;125,461.58
09/2019;Pháp;EU;306,984.75;125,602.54
10/2019;Pháp;EU;290,331.91;127,091.58
11/2019;Pháp;EU;340,628.59;145,248.90
12/2019;Pháp;EU;254,880.22;179,139.35
01/2020;Pháp;EU;239,936.36;91,331.75
02/2020;Pháp;EU;266,598.82;126,367.40
03/2020;Pháp;EU;265,108.03;128,702.44
04/2020;Pháp;EU;139,935.71;123,362.40
05/2020;Pháp;EU;285,478.36;102,603.09
06/2020;Pháp;EU;378,339.97;140,790.55
07/2020;Pháp;EU;317,514.99;137,246.90
08/2020;Pháp;EU;313,057.76;120,328.35
09/2020;Pháp;EU;292,912.88;106,768.36
10/2020;Pháp;EU;311,888.12;118,330.87
11/2020;Pháp;EU;245,703.40;130,168.35
12/2020;Pháp;EU;240,510.44;194,124.85
01/2021;Pháp;EU;308,308.51;175,032.42
02/2021;Pháp;EU;233,228.76;102,350.11
03/2021;Pháp;EU;259,158.78;133,484.21
04/2021;Pháp;EU;250,167.25;119,919.05
05/2021;Pháp;EU;242,107.10;143,206.32
06/2021;Pháp;EU;275,073.40;140,623.59
07/2021;Pháp;EU;265,940.97;168,517.31
08/2021;Pháp;EU;228,300.74;162,878.67
09/2021;Pháp;EU;187,866.27;117,246.33
10/2021;Pháp;EU;271,718.41;117,180.25
11/2021;Pháp;EU;307,754.55;113,312.95
12/2021;Pháp;EU;380,652.96;98,822.89
01/2022;Pháp;EU;338,240.83;128,217.76
02/2022;Pháp;EU;182,724.46;113,897.64
03/2022;Pháp;EU;337,660.75;131,387.10
04/2022;Pháp;EU;300,556.77;126,349.14
05/2022;Pháp;EU;285,925.16;145,244.85
06/2022;Pháp;EU;328,057.80;162,353.54
07/2022;Pháp;EU;338,390.79;108,632.06
08/2022;Pháp;EU;369,347.82;117,771.86
09/2022;Pháp;EU;283,730.10;116,964.14
10/2022;Pháp;EU;360,813.29;130,825.92
11/2022;Pháp;EU;319,525.26;171,247.20
12/2022;Pháp;EU;252,754.44;183,944.08
01/2023;Pháp;EU;280,802.80;110,755.31
02/2023;Pháp;EU;257,772.20;131,846.63
03/2023;Pháp;EU;259,864.05;134,894.69
04/2023;Pháp;EU;266,826.06;148,930.78
05/2023;Pháp;EU;249,472.31;129,215.30
06/2023;Pháp;EU;246,916.09;135,191.91
07/2023;Pháp;EU;300,209.79;130,508.29
08/2023;Pháp;EU;267,772.59;130,061.07
09/2023;Pháp;EU;229,890.10;104,825.79
10/2023;Pháp;EU;255,303.77;213,882.32
11/2023;Pháp;EU;276,326.15;147,039.56
12/2023;Pháp;EU;281,841.03;117,671.17
01/2024;Pháp;EU;367,678.64;158,696.27
02/2024;Pháp;EU;197,138.94;124,879.49
03/2024;Pháp;EU;238,568.59;138,575.54
04/2024;Pháp;EU;268,067.80;151,253.52
05/2024;Pháp;EU;228,534.06;149,596.78
06/2024;Pháp;EU;278,943.64;154,814.23
07/2024;Pháp;EU;351,476.06;157,862.05
08/2024;Pháp;EU;295,463.45;147,639.92
09/2024;Pháp;EU;267,674.79;158,403.02
10/2024;Pháp;EU;301,608.20;256,817.26
11/2024;Pháp;EU;315,930.77;158,311.43
12/2024;Pháp;EU;292,877.64;258,425.00
01/2025;Pháp;EU;360,377.31;99,036.79
02/2025;Pháp;EU;267,426.98;131,960.35
03/2025;Pháp;EU;326,991.55;138,754.71
04/2025;Pháp;EU;309,131.69;158,735.33
05/2025;Pháp;EU;332,002.97;239,169.56
06/2025;Pháp;EU;324,071.51;211,597.54
07/2025;Pháp;EU;366,727.91;203,642.98
08/2025;Pháp;EU;358,842.07;178,691.80
09/2025;Pháp;EU;335,054.47;168,898.65
10/2025;Pháp;EU;340,884.20;147,317.73
11/2025;Pháp;EU;365,091.83;174,595.51
01/2019;Phần Lan;EU;11,042.19;18,172.25
02/2019;Phần Lan;EU;5,647.49;15,892.67
03/2019;Phần Lan;EU;10,422.86;24,287.77
04/2019;Phần Lan;EU;12,341.19;10,504.72
05/2019;Phần Lan;EU;8,989.02;18,416.98
06/2019;Phần Lan;EU;11,783.39;13,624.03
07/2019;Phần Lan;EU;10,511.73;17,824.66
08/2019;Phần Lan;EU;9,292.56;22,788.08
09/2019;Phần Lan;EU;8,847.42;40,253.35
10/2019;Phần Lan;EU;10,314.61;18,248.53
11/2019;Phần Lan;EU;9,219.17;27,084.78
12/2019;Phần Lan;EU;11,137.71;20,878.08
01/2020;Phần Lan;EU;8,558.44;10,512.97
02/2020;Phần Lan;EU;7,563.47;13,587.10
03/2020;Phần Lan;EU;14,857.84;29,400.89
04/2020;Phần Lan;EU;25,098.76;15,474.15
05/2020;Phần Lan;EU;8,365.88;13,981.50
06/2020;Phần Lan;EU;15,495.13;13,575.60
07/2020;Phần Lan;EU;11,433.55;23,244.60
08/2020;Phần Lan;EU;8,518.61;17,818.34
09/2020;Phần Lan;EU;7,017.11;12,402.27
10/2020;Phần Lan;EU;10,961.52;11,321.77
11/2020;Phần Lan;EU;10,137.14;21,902.46
12/2020;Phần Lan;EU;12,884.40;13,421.03
01/2021;Phần Lan;EU;36,427.59;19,835.14
02/2021;Phần Lan;EU;20,062.62;15,824.77
03/2021;Phần Lan;EU;30,781.23;15,448.68
04/2021;Phần Lan;EU;20,911.22;29,104.91
05/2021;Phần Lan;EU;24,371.07;14,874.89
06/2021;Phần Lan;EU;35,914.78;20,887.92
07/2021;Phần Lan;EU;20,034.18;44,327.45
08/2021;Phần Lan;EU;11,323.63;30,915.31
09/2021;Phần Lan;EU;19,545.73;15,161.78
10/2021;Phần Lan;EU;13,570.48;12,444.82
11/2021;Phần Lan;EU;14,037.45;12,638.24
12/2021;Phần Lan;EU;19,125.90;13,656.13
01/2022;Phần Lan;EU;26,902.92;11,319.39
02/2022;Phần Lan;EU;22,066.86;26,566.41
03/2022;Phần Lan;EU;30,280.85;15,780.08
04/2022;Phần Lan;EU;21,244.92;19,264.04
05/2022;Phần Lan;EU;18,480.99;12,903.10
06/2022;Phần Lan;EU;18,553.64;16,639.69
07/2022;Phần Lan;EU;12,017.24;33,197.28
08/2022;Phần Lan;EU;12,832.03;31,715.97
09/2022;Phần Lan;EU;10,028.53;10,226.21
10/2022;Phần Lan;EU;11,574.19;10,186.24
11/2022;Phần Lan;EU;19,647.85;9,087.12
12/2022;Phần Lan;EU;19,649.72;11,496.95
01/2023;Phần Lan;EU;32,838.70;8,582.32
02/2023;Phần Lan;EU;20,055.51;8,048.05
03/2023;Phần Lan;EU;30,402.48;18,101.65
04/2023;Phần Lan;EU;18,682.76;9,354.30
05/2023;Phần Lan;EU;15,667.46;14,065.08
06/2023;Phần Lan;EU;13,583.29;15,485.89
07/2023;Phần Lan;EU;12,123.59;16,239.94
08/2023;Phần Lan;EU;15,626.96;30,849.97
09/2023;Phần Lan;EU;7,561.36;17,280.11
10/2023;Phần Lan;EU;10,759.35;11,629.88
11/2023;Phần Lan;EU;9,682.31;12,816.40
12/2023;Phần Lan;EU;8,879.28;17,447.36
01/2024;Phần Lan;EU;15,143.31;10,711.48
02/2024;Phần Lan;EU;16,711.85;19,531.49
03/2024;Phần Lan;EU;15,891.28;13,443.68
04/2024;Phần Lan;EU;21,365.01;12,219.13
05/2024;Phần Lan;EU;23,236.20;16,440.61
06/2024;Phần Lan;EU;17,556.68;16,536.25
07/2024;Phần Lan;EU;27,183.38;24,121.70
08/2024;Phần Lan;EU;22,544.79;36,380.59
09/2024;Phần Lan;EU;8,344.69;24,473.68
10/2024;Phần Lan;EU;9,650.93;13,030.90
11/2024;Phần Lan;EU;15,281.60;12,092.20
12/2024;Phần Lan;EU;11,693.36;18,971.29
01/2025;Phần Lan;EU;16,630.52;23,492.68
02/2025;Phần Lan;EU;6,835.70;13,513.83
03/2025;Phần Lan;EU;12,129.36;14,841.03
04/2025;Phần Lan;EU;11,351.84;15,752.76
05/2025;Phần Lan;EU;10,382.00;19,944.17
06/2025;Phần Lan;EU;19,137.25;18,122.90
07/2025;Phần Lan;EU;11,750.97;22,027.88
08/2025;Phần Lan;EU;22,187.10;14,943.50
09/2025;Phần Lan;EU;10,116.58;16,321.85
10/2025;Phần Lan;EU;9,363.65;17,962.83
11/2025;Phần Lan;EU;14,030.04;14,726.85
01/2019;Pê-ru;Others;22,322.19;3,182.17
02/2019;Pê-ru;Others;14,766.66;2,586.83
03/2019;Pê-ru;Others;17,350.14;8,404.05
04/2019;Pê-ru;Others;31,376.19;14,960.20
05/2019;Pê-ru;Others;27,945.74;5,384.01
06/2019;Pê-ru;Others;36,373.75;4,833.79
07/2019;Pê-ru;Others;37,984.66;7,732.21
08/2019;Pê-ru;Others;38,508.99;8,420.29
09/2019;Pê-ru;Others;36,113.70;3,522.57
10/2019;Pê-ru;Others;34,049.47;4,065.47
11/2019;Pê-ru;Others;28,003.08;8,999.72
12/2019;Pê-ru;Others;16,532.55;9,315.09
01/2020;Pê-ru;Others;23,705.74;15,414.12
02/2020;Pê-ru;Others;37,852.75;6,521.11
03/2020;Pê-ru;Others;37,754.12;7,732.73
04/2020;Pê-ru;Others;12,011.69;5,192.39
05/2020;Pê-ru;Others;7,802.55;1,729.11
06/2020;Pê-ru;Others;7,459.90;2,362.80
07/2020;Pê-ru;Others;19,642.48;935.05
08/2020;Pê-ru;Others;33,906.41;5,483.24
09/2020;Pê-ru;Others;31,987.24;11,434.08
10/2020;Pê-ru;Others;31,687.43;17,260.92
11/2020;Pê-ru;Others;37,395.54;9,032.96
12/2020;Pê-ru;Others;22,531.31;4,335.48
01/2021;Pê-ru;Others;45,772.72;5,510.03
02/2021;Pê-ru;Others;39,812.68;4,969.01
03/2021;Pê-ru;Others;48,292.85;10,756.67
04/2021;Pê-ru;Others;72,771.11;9,670.33
05/2021;Pê-ru;Others;35,835.70;4,876.14
06/2021;Pê-ru;Others;39,483.13;6,860.79
07/2021;Pê-ru;Others;50,634.59;4,360.92
08/2021;Pê-ru;Others;31,429.80;2,865.63
09/2021;Pê-ru;Others;42,937.10;2,456.22
10/2021;Pê-ru;Others;42,354.19;6,127.14
11/2021;Pê-ru;Others;54,546.97;4,608.89
12/2021;Pê-ru;Others;56,078.57;10,743.16
01/2022;Pê-ru;Others;44,156.56;3,890.57
02/2022;Pê-ru;Others;35,947.90;2,951.50
03/2022;Pê-ru;Others;52,108.95;4,241.74
04/2022;Pê-ru;Others;79,856.85;4,708.89
05/2022;Pê-ru;Others;35,368.06;5,080.68
06/2022;Pê-ru;Others;41,642.69;6,642.92
07/2022;Pê-ru;Others;42,423.46;10,423.79
08/2022;Pê-ru;Others;41,403.78;11,099.26
09/2022;Pê-ru;Others;49,004.16;4,257.79
10/2022;Pê-ru;Others;32,310.74;3,169.48
11/2022;Pê-ru;Others;45,998.94;5,075.68
12/2022;Pê-ru;Others;31,007.46;7,867.78
01/2023;Pê-ru;Others;33,725.50;4,142.48
02/2023;Pê-ru;Others;29,974.87;8,682.78
03/2023;Pê-ru;Others;63,131.54;7,201.29
04/2023;Pê-ru;Others;40,426.11;3,036.24
05/2023;Pê-ru;Others;30,091.48;6,185.01
06/2023;Pê-ru;Others;42,874.05;2,048.33
07/2023;Pê-ru;Others;38,088.83;2,030.06
08/2023;Pê-ru;Others;41,271.33;1,959.61
09/2023;Pê-ru;Others;30,368.98;1,733.60
10/2023;Pê-ru;Others;32,410.33;2,152.22
11/2023;Pê-ru;Others;33,112.16;3,649.26
12/2023;Pê-ru;Others;23,566.05;4,202.44
01/2024;Pê-ru;Others;46,244.25;7,883.92
02/2024;Pê-ru;Others;32,096.96;3,181.09
03/2024;Pê-ru;Others;38,635.19;6,985.16
04/2024;Pê-ru;Others;37,929.10;6,465.77
05/2024;Pê-ru;Others;34,320.54;4,816.77
06/2024;Pê-ru;Others;28,642.52;3,073.70
07/2024;Pê-ru;Others;36,906.21;7,019.89
08/2024;Pê-ru;Others;48,632.02;8,003.59
09/2024;Pê-ru;Others;33,660.63;5,392.79
10/2024;Pê-ru;Others;41,880.48;10,481.31
11/2024;Pê-ru;Others;38,477.57;6,471.45
12/2024;Pê-ru;Others;26,167.41;4,206.23
01/2025;Pê-ru;Others;35,332.69;13,299.79
02/2025;Pê-ru;Others;30,449.69;5,634.39
03/2025;Pê-ru;Others;47,979.91;11,527.38
04/2025;Pê-ru;Others;45,730.83;7,323.83
05/2025;Pê-ru;Others;38,788.16;10,176.83
06/2025;Pê-ru;Others;38,424.53;3,607.27
07/2025;Pê-ru;Others;47,676.62;4,549.86
08/2025;Pê-ru;Others;51,692.89;4,134.23
09/2025;Pê-ru;Others;39,920.04;4,380.36
10/2025;Pê-ru;Others;45,942.37;5,378.54
11/2025;Pê-ru;Others;49,148.83;5,666.79
01/2019;Ru-ma-ni;EU;19,747.01;6,329.53
02/2019;Ru-ma-ni;EU;10,224.35;5,277.73
03/2019;Ru-ma-ni;EU;20,215.69;4,797.85
04/2019;Ru-ma-ni;EU;18,521.02;4,473.19
05/2019;Ru-ma-ni;EU;18,687.05;5,277.99
06/2019;Ru-ma-ni;EU;16,291.35;3,129.12
07/2019;Ru-ma-ni;EU;14,551.61;3,597.07
08/2019;Ru-ma-ni;EU;15,740.23;7,743.00
09/2019;Ru-ma-ni;EU;15,209.98;5,086.19
10/2019;Ru-ma-ni;EU;15,598.11;6,717.07
11/2019;Ru-ma-ni;EU;14,319.08;6,378.48
12/2019;Ru-ma-ni;EU;14,746.72;8,689.82
01/2020;Ru-ma-ni;EU;15,997.81;6,024.62
02/2020;Ru-ma-ni;EU;16,152.18;5,309.60
03/2020;Ru-ma-ni;EU;17,364.08;4,793.47
04/2020;Ru-ma-ni;EU;13,087.76;4,765.33
05/2020;Ru-ma-ni;EU;21,766.33;4,821.56
06/2020;Ru-ma-ni;EU;38,325.30;7,083.84
07/2020;Ru-ma-ni;EU;16,384.89;5,551.03
08/2020;Ru-ma-ni;EU;18,941.25;7,083.08
09/2020;Ru-ma-ni;EU;16,205.23;5,615.55
10/2020;Ru-ma-ni;EU;18,709.06;5,467.26
11/2020;Ru-ma-ni;EU;11,772.19;5,770.65
12/2020;Ru-ma-ni;EU;15,492.26;5,909.69
01/2021;Ru-ma-ni;EU;15,038.57;8,963.68
02/2021;Ru-ma-ni;EU;12,315.01;16,349.14
03/2021;Ru-ma-ni;EU;14,386.77;12,828.16
04/2021;Ru-ma-ni;EU;15,543.06;5,132.85
05/2021;Ru-ma-ni;EU;22,111.93;5,302.80
06/2021;Ru-ma-ni;EU;16,864.59;5,465.52
07/2021;Ru-ma-ni;EU;17,999.25;9,047.00
08/2021;Ru-ma-ni;EU;16,702.30;20,618.62
09/2021;Ru-ma-ni;EU;19,776.68;24,976.61
10/2021;Ru-ma-ni;EU;18,248.16;23,911.67
11/2021;Ru-ma-ni;EU;19,748.29;6,990.68
12/2021;Ru-ma-ni;EU;22,532.28;19,228.45
01/2022;Ru-ma-ni;EU;23,943.54;8,070.20
02/2022;Ru-ma-ni;EU;23,540.47;10,481.26
03/2022;Ru-ma-ni;EU;36,918.93;6,560.93
04/2022;Ru-ma-ni;EU;41,699.32;6,943.57
05/2022;Ru-ma-ni;EU;28,477.34;8,569.20
06/2022;Ru-ma-ni;EU;34,273.71;6,445.63
07/2022;Ru-ma-ni;EU;30,827.87;7,653.65
08/2022;Ru-ma-ni;EU;26,737.59;10,972.38
09/2022;Ru-ma-ni;EU;23,463.99;7,796.41
10/2022;Ru-ma-ni;EU;18,277.84;8,499.83
11/2022;Ru-ma-ni;EU;16,260.13;8,499.26
12/2022;Ru-ma-ni;EU;18,014.97;12,103.58
01/2023;Ru-ma-ni;EU;14,436.57;5,635.71
02/2023;Ru-ma-ni;EU;18,820.27;6,287.23
03/2023;Ru-ma-ni;EU;28,055.52;10,679.56
04/2023;Ru-ma-ni;EU;22,746.31;9,280.91
05/2023;Ru-ma-ni;EU;24,138.09;8,792.05
06/2023;Ru-ma-ni;EU;22,833.40;12,598.80
07/2023;Ru-ma-ni;EU;19,828.91;9,202.43
08/2023;Ru-ma-ni;EU;24,537.20;15,937.86
09/2023;Ru-ma-ni;EU;25,079.43;21,817.93
10/2023;Ru-ma-ni;EU;30,242.46;9,674.28
11/2023;Ru-ma-ni;EU;26,372.75;21,949.51
12/2023;Ru-ma-ni;EU;25,191.76;16,706.41
01/2024;Ru-ma-ni;EU;25,472.66;10,452.92
02/2024;Ru-ma-ni;EU;24,837.21;9,847.88
03/2024;Ru-ma-ni;EU;32,194.25;15,162.07
04/2024;Ru-ma-ni;EU;34,160.46;22,182.10
05/2024;Ru-ma-ni;EU;26,359.37;6,784.12
06/2024;Ru-ma-ni;EU;28,125.17;7,235.16
07/2024;Ru-ma-ni;EU;38,086.68;15,439.36
08/2024;Ru-ma-ni;EU;36,943.01;17,062.61
09/2024;Ru-ma-ni;EU;33,543.16;22,424.46
10/2024;Ru-ma-ni;EU;32,515.76;7,296.28
11/2024;Ru-ma-ni;EU;35,063.09;10,862.96
12/2024;Ru-ma-ni;EU;31,036.99;10,641.53
01/2025;Ru-ma-ni;EU;26,866.83;7,592.30
02/2025;Ru-ma-ni;EU;41,609.90;13,483.33
03/2025;Ru-ma-ni;EU;49,144.87;10,340.78
04/2025;Ru-ma-ni;EU;33,784.99;10,403.77
05/2025;Ru-ma-ni;EU;27,184.09;9,394.74
06/2025;Ru-ma-ni;EU;37,353.04;9,683.22
07/2025;Ru-ma-ni;EU;40,144.45;13,449.12
08/2025;Ru-ma-ni;EU;29,026.61;17,617.65
09/2025;Ru-ma-ni;EU;30,652.39;9,957.69
10/2025;Ru-ma-ni;EU;31,451.95;15,429.39
11/2025;Ru-ma-ni;EU;26,960.43;22,680.01
01/2019;Séc;EU;17,255.33;8,601.95
02/2019;Séc;EU;7,007.16;9,331.86
03/2019;Séc;EU;13,503.80;8,943.11
04/2019;Séc;EU;13,493.39;8,241.60
05/2019;Séc;EU;21,437.53;10,211.48
06/2019;Séc;EU;17,228.32;10,385.86
07/2019;Séc;EU;21,242.09;8,917.05
08/2019;Séc;EU;15,202.82;13,773.73
09/2019;Séc;EU;13,825.68;10,601.16
10/2019;Séc;EU;14,946.54;11,264.34
11/2019;Séc;EU;24,979.79;9,537.74
12/2019;Séc;EU;27,704.17;13,094.22
01/2020;Séc;EU;14,983.55;10,973.93
02/2020;Séc;EU;21,905.98;12,141.22
03/2020;Séc;EU;50,184.00;10,322.14
04/2020;Séc;EU;30,127.66;7,834.39
05/2020;Séc;EU;45,930.66;9,395.47
06/2020;Séc;EU;29,236.43;10,600.63
07/2020;Séc;EU;27,123.06;11,568.72
08/2020;Séc;EU;31,786.85;11,028.81
09/2020;Séc;EU;31,007.01;11,923.53
10/2020;Séc;EU;52,522.55;8,655.70
11/2020;Séc;EU;44,957.70;10,893.44
12/2020;Séc;EU;44,703.77;14,925.45
01/2021;Séc;EU;46,403.03;10,749.14
02/2021;Séc;EU;35,009.71;10,099.11
03/2021;Séc;EU;50,259.77;15,877.29
04/2021;Séc;EU;52,716.38;15,482.40
05/2021;Séc;EU;41,928.97;12,471.65
06/2021;Séc;EU;44,683.20;10,847.33
07/2021;Séc;EU;51,933.02;8,397.37
08/2021;Séc;EU;51,583.37;16,239.57
09/2021;Séc;EU;48,587.18;8,806.87
10/2021;Séc;EU;50,598.44;10,895.52
11/2021;Séc;EU;50,044.04;13,392.85
12/2021;Séc;EU;59,014.28;19,213.84
01/2022;Séc;EU;62,357.00;8,965.94
02/2022;Séc;EU;35,704.82;7,936.91
03/2022;Séc;EU;40,882.65;12,957.56
04/2022;Séc;EU;46,464.13;11,479.87
05/2022;Séc;EU;53,244.71;14,761.18
06/2022;Séc;EU;65,618.15;16,195.61
07/2022;Séc;EU;46,134.61;12,047.17
08/2022;Séc;EU;56,325.59;12,363.65
09/2022;Séc;EU;59,662.17;20,527.01
10/2022;Séc;EU;63,919.75;12,476.86
